date,Mkt-RF,SMB,HML,RMW,CMA,RF,daily_return
2016-05-03,-0.0105,-0.0074,-0.0045000000000000005,0.53,0.04,1e-05,-0.010664274212065727
2016-05-04,-0.0066,-0.0015,0.0004,0.5,0.33,1e-05,-0.0007360254275797784
2016-05-05,-0.0008,-0.0053,0.0006,0.11,-0.05,1e-05,-0.007353834249168134
2016-05-06,0.0038,0.0007000000000000001,0.0024,0.18,0.29,1e-05,0.014228703636939954
2016-05-09,0.0005,0.0022,-0.0147,0.14,-0.4,1e-05,-0.0005069761876356216
2016-05-10,0.0126,-0.0037,0.005,-0.15,0.02,1e-05,0.018001719216912848
2016-05-11,-0.0089,-0.0032,0.008,-0.39,0.03,1e-05,-0.01286774851348993
2016-05-12,-0.0011,-0.0062,0.0014000000000000002,0.36,0.02,1e-05,-0.006335211220236947
2016-05-13,-0.008199999999999999,0.0031,-0.0068000000000000005,-0.55,-0.11,1e-05,-0.002678993953700859
2016-05-16,0.009899999999999999,0.0022,-0.0023,-0.09,-0.26,1e-05,0.004181113120480973
2016-05-17,-0.0095,-0.0070999999999999995,0.0060999999999999995,-0.13,-0.11,1e-05,-0.010541380563848568
2016-05-18,0.001,0.0018,0.009000000000000001,-1.3,-0.65,1e-05,0.008571381633739605
2016-05-19,-0.0033,-0.0033,-0.0026,0.36,0.04,1e-05,-0.007092875676446453
2016-05-20,0.0075,0.0085,-0.0027,-0.4,-0.4,1e-05,0.014740599387805364
2016-05-23,-0.0018,0.0024,-0.0032,-0.24,0.14,1e-05,0.002448495029241382
2016-05-24,0.0143,0.0064,-0.0034999999999999996,-0.1,-0.4,1e-05,0.020531619716770866
2016-05-25,0.0072,-0.0012,0.005600000000000001,0.24,-0.15,1e-05,0.010911414548415932
2016-05-26,-0.0004,-0.0016,-0.0054,0.15,-0.2,1e-05,0.014802536262860322
2016-05-27,0.0049,0.0036,-0.0017000000000000001,-0.11,-0.1,1e-05,0.002124732169389576
2016-05-31,-0.0001,0.004699999999999999,-0.0037,-0.21,-0.29,1e-05,-0.0023186672078000514
2016-06-01,0.002,0.0063,-0.002,-0.29,0.02,1e-05,-0.0052807732662627505
2016-06-02,0.0034999999999999996,0.0026,-0.0058,-0.21,0.05,1e-05,-0.00013382721579757728
2016-06-03,-0.0038,-0.0021,-0.0007000000000000001,0.51,0.16,1e-05,-0.00821309215942534
2016-06-06,0.006,0.0072,0.0031,-0.17,-0.12,1e-05,0.004500935571909892
2016-06-07,0.0012,0.002,0.001,0.35,0.23,1e-05,-0.0060834034786341196
2016-06-08,0.0037,0.0044,-0.0009,0.02,-0.1,1e-05,-0.002213547631674362
2016-06-09,-0.0027,-0.0044,-0.0024,0.32,0.16,1e-05,-0.0011379429420483866
2016-06-10,-0.0105,-0.0038,-0.0018,0.18,0.57,1e-05,-0.02052017908288417
2016-06-13,-0.0084,-0.0036,0.0012,-0.24,-0.06,1e-05,-0.010192460427783545
2016-06-14,-0.0019,0.0013,-0.0072,0.29,0.09,1e-05,0.004899402809613207
2016-06-15,-0.0011,0.0024,-0.0003,-0.08,0.09,1e-05,-0.0015378376168998509
2016-06-16,0.0024,-0.0032,-0.0045000000000000005,0.25,0.33,1e-05,0.002548942187803327
2016-06-17,-0.003,0.0006,0.0095,0.42,0.48,1e-05,-0.014407240793632647
2016-06-20,0.0070999999999999995,0.006,0.0002,-0.19,0.09,1e-05,0.0004084036715967798
2016-06-21,0.0021,-0.0062,0.005,-0.19,-0.03,1e-05,-0.004631152079981993
2016-06-22,-0.002,-0.0031,0.0008,0.07,-0.03,1e-05,-0.005751206043790091
2016-06-23,0.014499999999999999,0.005600000000000001,0.004699999999999999,-0.56,-0.24,1e-05,0.012581706254482405
2016-06-24,-0.037000000000000005,0.0002,-0.012199999999999999,0.98,0.19,1e-05,-0.03107503489381258
2016-06-27,-0.0207,-0.0108,-0.0072,0.58,0.45,1e-05,-0.024909530851599082
2016-06-28,0.0176,-0.0036,0.0016,-0.62,-0.52,1e-05,0.028658432619821816
2016-06-29,0.018000000000000002,0.0031,-0.0003,-0.12,-0.32,1e-05,0.01819116556618572
2016-06-30,0.014199999999999999,0.0038,0.0042,-0.1,0.3,1e-05,0.0041515219133057
2016-07-01,0.0024,0.004699999999999999,-0.0043,-0.07,0.27,1e-05,0.020100251784183065
2016-07-05,-0.0085,-0.0084,-0.0137,0.61,-0.71,1e-05,0.0030482544117933497
2016-07-06,0.0062,0.0018,-0.0013,-0.05,-0.17,1e-05,-0.0001905609086695348
2016-07-07,0.0002,0.0032,-0.0018,0.13,-0.28,1e-05,-0.0013682883916463773
2016-07-08,0.016,0.0098,0.0032,0.02,0.29,1e-05,0.014714637759285276
2016-07-11,0.0043,0.0068000000000000005,0.0027,0.32,-0.08,1e-05,-0.002615388408811925
2016-07-12,0.0075,0.0075,0.009899999999999999,-0.59,0.67,1e-05,0.0047352188851286225
2016-07-13,-0.0005,-0.004699999999999999,0.0049,0.51,-0.02,1e-05,-0.004137033786592803
2016-07-14,0.0051,-0.0040999999999999995,0.0045000000000000005,-0.02,0.03,1e-05,0.008720782778811165
2016-07-15,-0.0005,0.0029,0.0,-0.29,0.0,1e-05,-0.0012950526556815278
2016-07-18,0.0025,0.0001,-0.0015,0.05,-0.2,1e-05,0.012537200555208905
2016-07-19,-0.0022,-0.0064,0.0004,0.46,-0.24,1e-05,-0.03589995404363877
2016-07-20,0.0048,0.0039000000000000003,-0.0089,-0.05,-0.35,1e-05,0.012784071392296426
2016-07-21,-0.0038,-0.0005,-0.0004,0.16,0.03,1e-05,-0.011498708913419642
2016-07-22,0.0048,0.0028000000000000004,-0.0013,0.4,-0.28,1e-05,0.0010618187091580022
2016-07-25,-0.0027,-0.0004,-0.0023,0.44,-0.4,1e-05,0.005422709315979768
2016-07-26,0.0013,0.0060999999999999995,0.0054,-0.54,0.71,1e-05,0.00944103908825178
2016-07-27,-0.0014000000000000002,0.005,-0.0043,-0.15,-0.56,1e-05,0.014626478722225222
2016-07-28,0.0018,-0.0053,-0.0033,-0.1,-0.15,1e-05,0.008321197053524187
2016-07-29,0.0017000000000000001,-0.0005,0.0001,-0.01,0.35,1e-05,-0.00012120986357555541
2016-08-01,-0.0016,0.0006,-0.009000000000000001,0.47,-0.74,1e-05,0.014485761098747219
2016-08-02,-0.006999999999999999,-0.0060999999999999995,0.0018,-0.42,0.17,1e-05,-0.008909989158384035
2016-08-03,0.0045000000000000005,0.0060999999999999995,0.008100000000000001,-0.71,0.17,1e-05,-0.0028307137959524553
2016-08-04,0.0005,0.0007000000000000001,-0.0039000000000000003,0.17,0.07,1e-05,0.007655892105598028
2016-08-05,0.009300000000000001,0.0055000000000000005,0.009899999999999999,-0.58,-0.34,1e-05,0.017369050537621167
2016-08-08,-0.0006,0.0011,0.005,0.06,0.45,1e-05,-0.004844382734724206
2016-08-09,0.0005,-0.0007000000000000001,-0.0027,-0.21,-0.22,1e-05,-0.0030704004225305948
2016-08-10,-0.0029,-0.004699999999999999,-0.0018,0.62,0.0,1e-05,-0.0012627989483585678
2016-08-11,0.0054,0.0014000000000000002,0.0003,-0.32,0.21,1e-05,0.006507522903962615
2016-08-12,-0.0006,0.0014000000000000002,-0.0017000000000000001,-0.14,-0.28,1e-05,0.0022329272110264142
2016-08-15,0.0039000000000000003,0.008199999999999999,0.0039000000000000003,-0.28,0.4,1e-05,-0.0066731952176907194
2016-08-16,-0.005699999999999999,-0.002,0.0059,-0.09,0.33,1e-05,-0.0040184861756629164
2016-08-17,0.0012,-0.0051,0.0026,0.02,0.05,1e-05,0.007583079107529533
2016-08-18,0.0032,0.0049,0.0034000000000000002,-0.47,0.37,1e-05,-0.00256399509012184
2016-08-19,-0.0011,0.0007000000000000001,-0.0014000000000000002,0.22,-0.14,1e-05,-0.003179361114707402
2016-08-22,-0.0002,0.0023,-0.004,0.01,-0.36,1e-05,-0.0008889752676468632
2016-08-23,0.0027,0.0055000000000000005,-0.0002,-0.02,0.06,1e-05,0.0034971786801658578
2016-08-24,-0.005600000000000001,-0.0046,0.0037,0.44,-0.09,1e-05,-0.006899034971575291
2016-08-25,-0.0008,0.0021,0.0048,-0.26,0.28,1e-05,0.007831998321974787
2016-08-26,-0.0015,0.0011,-0.0009,-0.39,-0.2,1e-05,0.005139692597349255
2016-08-29,0.0053,0.0,0.0034000000000000002,-0.08,0.2,1e-05,0.0046443537015163905
2016-08-30,-0.0014000000000000002,0.0022,0.0029,-0.12,-0.32,1e-05,-0.003336744091749888
2016-08-31,-0.0024,-0.0036,0.0014000000000000002,0.26,-0.35,1e-05,0.0008634015105557502
2016-09-01,0.0003,0.0007000000000000001,-0.005,0.1,-0.14,1e-05,0.0009084988023784213
2016-09-02,0.0053,0.0044,0.0034999999999999996,-0.13,0.19,1e-05,0.0024908430912777835
2016-09-06,0.0026,0.0003,-0.0054,-0.62,0.03,1e-05,0.02187380130189487
2016-09-07,0.0009,0.0062,0.0002,-0.06,-0.25,1e-05,0.0010113954000525727
2016-09-08,-0.0018,0.0004,0.0059,-0.84,0.41,1e-05,-0.003732885029305799
2016-09-09,-0.024700000000000003,-0.005699999999999999,0.0040999999999999995,0.03,-0.44,1e-05,-0.02664392752804512
2016-09-12,0.0144,-0.0004,-0.0045000000000000005,-0.15,-0.18,1e-05,0.017681297276926466
2016-09-13,-0.0148,-0.0031,-0.0043,0.55,-0.7,1e-05,-0.014505112838543388
2016-09-14,-0.0008,0.0005,-0.008199999999999999,0.09,-0.45,1e-05,0.007903237843340571
2016-09-15,0.0108,0.003,-0.0031,0.06,-0.21,1e-05,0.008371824746554513
2016-09-16,-0.0036,0.0029,-0.0045000000000000005,0.21,-0.19,1e-05,0.009030482318316935
2016-09-19,0.0005,0.0051,0.0014000000000000002,-0.08,0.36,1e-05,-0.007485481124675508
2016-09-20,-0.0002,-0.0034999999999999996,-0.004,-0.55,-0.1,1e-05,0.0021647398202295776
2016-09-21,0.011200000000000002,0.0021,0.0034000000000000002,-0.4,0.52,1e-05,-0.0040812449699270115
2016-09-22,0.006999999999999999,0.008100000000000001,-0.0006,0.08,0.11,1e-05,0.008008930455114749
2016-09-23,-0.006,-0.0006,-0.0021,0.53,-0.51,1e-05,-0.0073333151708537825
2016-09-26,-0.0088,-0.003,-0.0034999999999999996,-0.15,0.17,1e-05,-0.008897855233590435
2016-09-27,0.0064,-0.0013,-0.005,-0.04,-0.38,1e-05,0.015908361863195664
2016-09-28,0.005600000000000001,0.0024,0.0111,-0.91,1.15,1e-05,0.005158847520638998
2016-09-29,-0.0098,-0.0039000000000000003,0.0051,0.28,0.67,1e-05,-0.008053059178450117
2016-09-30,0.0088,0.0043,0.0034000000000000002,-0.2,0.1,1e-05,0.00842176159235608
2016-10-03,-0.0026,-0.0004,-0.0012,0.02,0.17,1e-05,0.012454846424168053
2016-10-04,-0.0046,0.0006,0.0015,0.11,-0.31,1e-05,-0.002035333603182199
2016-10-05,0.0058,0.0042,0.008,-0.48,0.44,1e-05,0.014002243714729135
2016-10-06,-0.0006,-0.0023,0.0028000000000000004,0.45,0.23,1e-05,-0.0024574547287570248
2016-10-07,-0.0038,-0.0054,0.002,-0.28,-0.35,1e-05,-0.0004603531953133455
2016-10-10,0.0052,0.005699999999999999,0.0005,-0.55,-0.19,1e-05,0.002665791691349284
2016-10-11,-0.013000000000000001,-0.005699999999999999,0.0043,0.39,0.08,1e-05,-0.013712170864186635
2016-10-12,0.0006,-0.0022,0.0034000000000000002,0.67,0.14,1e-05,-0.0010375909969553287
2016-10-13,-0.0042,-0.0074,-0.0063,0.33,-0.15,1e-05,-0.0036235101871816555
2016-10-14,0.0001,-0.0036,0.0058,0.07,0.1,1e-05,0.0034456583281057274
2016-10-17,-0.0029,-0.0001,0.0015,0.11,0.11,1e-05,-0.007257254725813622
2016-10-18,0.006,-0.0016,0.0005,-0.3,-0.31,1e-05,0.06243070492564695
2016-10-19,0.0025,0.0013,0.009399999999999999,-0.11,0.49,1e-05,0.013561445762041213
2016-10-20,-0.0016,-0.0004,-0.0011,-0.48,-0.02,1e-05,0.002098154826970733
2016-10-21,0.0002,-0.0018,-0.0033,0.17,-0.17,1e-05,0.018344039488361608
2016-10-24,0.0054,0.0007000000000000001,-0.0019,0.59,-0.49,1e-05,0.007965880917592871
2016-10-25,-0.0046,-0.0060999999999999995,0.0024,0.01,-0.02,1e-05,-0.0055759600082589955
2016-10-26,-0.0023,-0.0073,0.006999999999999999,0.12,0.51,1e-05,-0.006786682254857457
2016-10-27,-0.0033,-0.009399999999999999,0.005600000000000001,-0.11,0.02,1e-05,-0.006861558157495118
2016-10-28,-0.0029,-0.0013,0.0008,-0.13,0.36,1e-05,-0.0016171406903214836
2016-10-31,0.0002,0.0011,0.001,0.48,-0.34,1e-05,-0.005238748365650192
2016-11-01,-0.0068000000000000005,-0.0038,0.002,-0.5,-0.06,1e-05,-0.010578235088763877
2016-11-02,-0.0073,-0.005600000000000001,0.0025,0.97,0.11,1e-05,-0.013931162540862463
2016-11-03,-0.004,-0.0037,0.0105,0.13,0.8,1e-05,-0.022774719140720934
2016-11-04,-0.0012,0.0085,-0.0044,-0.09,-0.05,1e-05,-0.0006126236991419454
2016-11-07,0.0223,0.0017000000000000001,-0.0013,-0.31,-0.22,1e-05,0.01983990919647538
2016-11-08,0.004,-0.0011,-0.0022,-0.06,0.29,1e-05,0.00718163087622159
2016-11-09,0.0146,0.0213,0.010700000000000001,-0.81,0.72,1e-05,-0.012072177047450228
2016-11-10,0.0032,0.0146,0.0184,-0.26,0.35,1e-05,-0.03571739967409426
2016-11-11,0.0018,0.0253,-0.0002,0.02,-0.33,1e-05,-0.008437886344487944
2016-11-14,0.0021,0.0092,0.0141,-0.22,0.34,1e-05,-0.02358451938334072
2016-11-15,0.008,-0.0054,0.0015,-0.5,0.22,1e-05,0.015287866962611307
2016-11-16,-0.0012,0.0022,-0.005600000000000001,0.76,-0.16,1e-05,0.005777795111484796
2016-11-17,0.005600000000000001,0.0016,-0.0015,0.17,-0.42,1e-05,0.006315458611638736
2016-11-18,-0.0016,0.005699999999999999,0.0038,-0.19,0.11,1e-05,-0.0026998334179327843
2016-11-21,0.0077,-0.0026,0.0006,-0.05,0.35,1e-05,0.027823279607918527
2016-11-22,0.0031,0.006500000000000001,0.0053,0.85,0.28,1e-05,5.07285190656237e-05
2016-11-23,0.0016,0.005600000000000001,0.0019,-0.26,0.16,1e-05,-0.005061724341074214
2016-11-25,0.004,-0.0005,-0.0029,0.26,-0.16,1e-05,-0.0016103927269236484
2016-11-28,-0.0064,-0.0077,0.0009,0.68,-0.35,1e-05,-0.002499703764013206
2016-11-29,0.0011,-0.0038,-0.0005,0.43,-0.5,1e-05,0.002719434285743505
2016-11-30,-0.0025,-0.0017000000000000001,0.022099999999999998,-1.43,1.99,1e-05,-0.012926038122175965
2016-12-01,-0.0036,-0.0039000000000000003,0.0203,0.31,0.62,1e-05,-0.01243646056998926
2016-12-02,0.0,-0.0001,-0.0032,-0.11,0.09,1e-05,0.011834712868884045
2016-12-05,0.0075,0.011200000000000002,0.0027,-0.31,-0.16,1e-05,0.00512822097596044
2016-12-06,0.0048,0.0063,0.0022,-0.16,-0.08,1e-05,0.016465087954214086
2016-12-07,0.0126,-0.0049,0.0048,0.84,-0.01,1e-05,0.007579022672080216
2016-12-08,0.0036,0.0124,0.0060999999999999995,-0.22,-0.1,1e-05,-0.0023278190528954745
2016-12-09,0.0046,-0.0034999999999999996,0.002,-0.06,-0.04,1e-05,0.004541281661510688
2016-12-12,-0.003,-0.0098,-0.0013,0.11,0.04,1e-05,-0.007309160979002138
2016-12-13,0.006,-0.0058,-0.0026,0.06,-0.17,1e-05,0.014477699745080841
2016-12-14,-0.008199999999999999,-0.0039000000000000003,-0.0028000000000000004,0.44,-0.51,1e-05,-0.0018994703326342677
2016-12-15,0.0046,0.0046,0.003,0.03,0.06,1e-05,0.004919559877331725
2016-12-16,-0.0022,-0.0001,-0.0040999999999999995,-0.15,-0.01,1e-05,-0.005550853004100298
2016-12-19,0.0022,0.0032,0.0006,0.21,0.05,1e-05,0.0038486311658032513
2016-12-20,0.0044,0.005,0.0063,0.12,0.1,1e-05,-8.666711348181977e-05
2016-12-21,-0.0024,-0.0034000000000000002,0.0019,0.15,0.05,1e-05,0.003505963656594391
2016-12-22,-0.003,-0.0078000000000000005,0.0026,-0.21,0.05,1e-05,-0.00886667556171683
2016-12-23,0.0019,0.0053,-0.005,-0.36,-0.15,1e-05,-0.0011931295191862645
2016-12-27,0.0027,0.0023,0.0014000000000000002,0.17,0.04,1e-05,0.012324272578935647
2016-12-28,-0.0087,-0.0029,0.0009,0.17,-0.15,1e-05,-0.011201979333213874
2016-12-29,-0.0004,0.001,-0.0033,0.27,0.02,1e-05,-0.004571827378859639
2016-12-30,-0.0052,-0.0006,0.002,-0.11,0.03,1e-05,-0.012548100226609793
2017-01-03,0.0083,-0.0011,0.0006,-0.2,0.26,2e-05,0.01886795309749245
2017-01-04,0.0079,0.0097,-0.0016,-0.47,-0.04,2e-05,0.011219343793957615
2017-01-05,-0.0021,-0.0102,-0.0079,-0.21,-0.08,2e-05,0.017066987863977756
2017-01-06,0.0029,-0.0074,-0.0031,-0.35,-0.3,2e-05,0.010291254250958781
2017-01-09,-0.0037,-0.0034000000000000002,-0.0103,0.14,-0.52,2e-05,0.004701058947302661
2017-01-10,0.0016,0.009300000000000001,0.0043,0.04,0.04,2e-05,-0.004713280121906416
2017-01-11,0.0031,-0.0016,0.0068000000000000005,0.07,0.28,2e-05,0.007751646618859631
2017-01-12,-0.003,-0.006500000000000001,-0.0087,0.05,-0.28,2e-05,-0.0007127823573852554
2017-01-13,0.0029,0.0059,-0.0008,-0.28,-0.17,2e-05,0.017562133379871225
2017-01-17,-0.0049,-0.0096,-0.0064,0.59,0.39,2e-05,-0.004220579841746397
2017-01-18,0.0024,0.002,0.0024,-0.11,-0.1,2e-05,0.0010188864002276254
2017-01-19,-0.0038,-0.0055000000000000005,-0.0005,-0.1,-0.03,2e-05,0.012399353831686222
2017-01-20,0.0033,0.0009,0.0023,0.14,0.01,2e-05,-0.0004203540403634465
2017-01-23,-0.0029,-0.0006,-0.0033,0.43,-0.35,2e-05,0.005027768019333134
2017-01-24,0.0083,0.008,0.008100000000000001,-0.24,0.49,2e-05,0.009488391322054479
2017-01-25,0.0084,0.0021,0.0043,-0.26,-0.16,2e-05,0.008621282005784048
2017-01-26,-0.001,-0.0058,0.0040999999999999995,-0.08,-0.16,2e-05,0.0018450853174327708
2017-01-27,-0.0012,-0.0006,-0.0068000000000000005,0.1,0.05,2e-05,0.005913804098750308
2017-01-30,-0.0068000000000000005,-0.0074,-0.0046,0.6,-0.15,2e-05,-0.009866720256566208
2017-01-31,0.0,0.008100000000000001,-0.005600000000000001,-0.39,-0.25,2e-05,-0.004844556589522764
2017-02-01,0.0003,-0.0008,0.0004,0.22,-0.22,2e-05,0.013647991517782954
2017-02-02,-0.0002,-0.003,-0.0029,-0.31,0.16,2e-05,-0.009038328756808989
2017-02-03,0.008199999999999999,0.0062,0.0075,-0.5,0.31,2e-05,-3.1234919157796526e-05
2017-02-06,-0.0027,-0.0064,-0.0019,0.1,-0.21,2e-05,0.005121276415659848
2017-02-07,-0.0001,-0.0038,-0.0052,0.39,-0.23,2e-05,0.009440442357317114
2017-02-08,0.0006,-0.0028000000000000004,-0.006,0.3,-0.07,2e-05,0.009388098748559948
2017-02-09,0.0072,0.006999999999999999,0.0007000000000000001,-0.27,0.05,2e-05,-0.0010766371332533442
2017-02-10,0.0038,0.0040999999999999995,0.0014000000000000002,0.01,0.15,2e-05,0.0029661906823026385
2017-02-13,0.0049,-0.0026,0.0033,0.0,0.04,2e-05,-0.001866314342067521
2017-02-14,0.0045000000000000005,-0.0017000000000000001,0.0036,-0.44,-0.08,2e-05,-0.005323320082330385
2017-02-15,0.0054,0.0014000000000000002,-0.0043,0.2,-0.06,2e-05,0.003589598345687728
2017-02-16,-0.0016,-0.0022,0.0001,0.27,-0.23,2e-05,0.0010975797996743974
2017-02-17,0.002,-0.0006,-0.0054,0.01,-0.4,2e-05,0.0005965581964233468
2017-02-21,0.006,0.0006,0.0013,0.32,0.37,2e-05,0.003973700752495368
2017-02-22,-0.0015,-0.0038,0.001,0.48,-0.33,2e-05,0.009308653314608284
2017-02-23,-0.0011,-0.0072,0.0025,-0.25,-0.45,2e-05,-0.005337729910726785
2017-02-24,0.0015,-0.0011,-0.0098,0.33,-0.23,2e-05,0.00025350584945549315
2017-02-27,0.0022,0.0085,-0.0033,-0.38,-0.15,2e-05,0.0035292026655675546
2017-02-28,-0.0042,-0.013600000000000001,0.0016,-0.01,-0.2,2e-05,-0.006580015629437552
2017-03-01,0.0147,0.0052,0.0077,-0.54,0.54,1e-05,0.010379917429505614
2017-03-02,-0.006999999999999999,-0.0054,-0.009000000000000001,0.63,-0.43,1e-05,-0.011081931537693657
2017-03-03,0.0009,-0.0018,0.0014000000000000002,-0.06,-0.1,1e-05,0.0004961915799359673
2017-03-06,-0.0038,-0.0040999999999999995,-0.0008,-0.05,0.01,1e-05,0.006861045898278739
2017-03-07,-0.0036,-0.0034999999999999996,-0.0006,0.1,-0.25,1e-05,-0.0010253578583384604
2017-03-08,-0.0019,-0.0019,-0.0083,0.44,-0.75,1e-05,-0.001064096010263249
2017-03-09,0.0004,-0.0053,-0.0023,-0.58,-0.14,1e-05,0.002368496036142975
2017-03-10,0.0034000000000000002,0.0006,-0.0048,0.27,0.04,1e-05,0.0030814473859801517
2017-03-13,0.0013,0.0032,-0.0007000000000000001,-0.12,0.04,1e-05,0.009207296757312688
2017-03-14,-0.0036,-0.0022,0.0,0.5,-0.25,1e-05,-0.0018899260625114822
2017-03-15,0.0086,0.006999999999999999,-0.0046,-0.12,0.5,1e-05,0.007281820739082789
2017-03-16,-0.0006,0.0044,0.0022,-0.15,-0.36,1e-05,-0.0010639418775830745
2017-03-17,-0.0008,0.0058,-0.0033,0.15,0.02,1e-05,0.0012516420649471005
2017-03-20,-0.0025,-0.002,-0.0072,-0.15,-0.05,1e-05,0.003046888344400367
2017-03-21,-0.0148,-0.0141,-0.0070999999999999995,0.86,0.29,1e-05,-0.016807219777983495
2017-03-22,0.0016,-0.0033,-0.005699999999999999,0.16,-0.16,1e-05,0.00476633581255137
2017-03-23,-0.0003,0.0074,0.0049,-0.03,0.2,1e-05,-0.0040587424105003045
2017-03-24,-0.0005,0.0011,-0.0021,-0.27,-0.32,1e-05,0.0016856495673971406
2017-03-27,-0.0005,0.004699999999999999,-0.0049,-0.21,-0.27,1e-05,0.0059784594877447805
2017-03-28,0.0072,-0.0005,0.0072,0.05,0.39,1e-05,0.009454788192900132
2017-03-29,0.0018,0.0033,-0.0009,-0.25,0.12,1e-05,0.009122846495053238
2017-03-30,0.0036,0.0042,0.0092,-0.06,-0.16,1e-05,0.003430515072923024
2017-03-31,-0.0016,0.0055000000000000005,-0.0032,0.04,0.08,1e-05,-0.0006422318699078611
2017-04-03,-0.0028000000000000004,-0.0115,-0.0008,-0.15,-0.06,3e-05,0.00011661528933037957
2017-04-04,0.0005,-0.0024,0.0032,-0.08,0.2,3e-05,-0.002758563232137412
2017-04-05,-0.0044,-0.0083,-0.003,0.46,-0.1,3e-05,-0.004830768154213572
2017-04-06,0.0032,0.0074,0.0048,-0.13,0.37,3e-05,-0.003369555305823946
2017-04-07,-0.0008,0.0007000000000000001,-0.0026,0.01,-0.05,3e-05,-0.0035136125913219907
2017-04-10,0.0008,0.0014000000000000002,0.0007000000000000001,0.19,0.49,3e-05,0.003866134719797243
2017-04-11,-0.0005,0.008,0.0023,0.21,0.19,3e-05,-0.003211608100805896
2017-04-12,-0.0049,-0.009399999999999999,-0.0054,-0.04,-0.54,3e-05,-0.002649257382717929
2017-04-13,-0.0075,-0.0034000000000000002,-0.008100000000000001,-0.03,-0.38,3e-05,-0.00470131430693177
2017-04-17,0.0089,0.0029,0.0024,0.02,-0.14,3e-05,0.020103769943304872
2017-04-18,-0.0025,0.0031,-0.0019,0.31,0.11,3e-05,-0.010789710369448757
2017-04-19,-0.0008,0.005600000000000001,-0.0044,0.44,-0.84,3e-05,-0.006343316614362382
2017-04-20,0.0083,0.006,0.0026,0.2,-0.2,3e-05,0.00916919664105409
2017-04-21,-0.0028000000000000004,0.0006,-0.0015,0.35,-0.19,3e-05,0.003501902318049588
2017-04-24,0.0118,0.0029,0.005,-0.07,0.16,3e-05,0.011033666103792417
2017-04-25,0.006500000000000001,0.0039000000000000003,-0.0007000000000000001,-0.38,0.31,3e-05,0.024316072288203205
2017-04-26,0.0004,0.0075,0.0032,0.23,0.01,3e-05,-0.004902368593443285
2017-04-27,0.0005,-0.002,-0.0098,0.2,-0.57,3e-05,0.011045752423292754
2017-04-28,-0.003,-0.0076,-0.0060999999999999995,0.1,-0.19,3e-05,0.008328658970156555
2017-05-01,0.0021,0.0025,-0.0013,-0.17,-0.5,3e-05,0.017643270051766358
2017-05-02,0.0003,-0.004699999999999999,-0.0021,0.4,-0.35,3e-05,0.004071998134953736
2017-05-03,-0.0019,-0.0052,0.0022,-0.04,0.13,3e-05,-0.003910964317541676
2017-05-04,0.0002,-0.0013,-0.0036,0.36,-0.71,3e-05,0.0014478218963729361
2017-05-05,0.0046,0.0011,0.0,-0.22,0.65,3e-05,-0.0023916289981653627
2017-05-08,-0.0004,-0.0021,0.0026,0.13,0.08,3e-05,0.006211885228877945
2017-05-09,-0.0005,0.004,-0.008100000000000001,0.34,-0.37,3e-05,0.0018812898270488265
2017-05-10,0.002,0.0025,0.0003,-0.31,0.39,3e-05,0.004730078447966024
2017-05-11,-0.0026,-0.0043,-0.0015,-0.25,-0.02,3e-05,-0.004049499866412343
2017-05-12,-0.0018,-0.0038,-0.0060999999999999995,-0.27,-0.33,3e-05,0.00876463833902097
2017-05-15,0.0053,0.0025,0.002,-0.31,0.04,3e-05,-0.00214906469948839
2017-05-16,-0.0003,0.001,-0.0009,-0.25,-0.12,3e-05,-0.0008481860204279101
2017-05-17,-0.0197,-0.0096,-0.006,0.53,0.29,3e-05,-0.03309839939876702
2017-05-18,0.004,0.0,-0.0039000000000000003,-0.33,-0.59,3e-05,0.016556615960924725
2017-05-19,0.006999999999999999,-0.0034000000000000002,0.004,-0.09,0.79,3e-05,0.004831040679839749
2017-05-22,0.005600000000000001,0.0025,-0.003,-0.04,-0.31,3e-05,0.003393561984999627
2017-05-23,0.0018,-0.0001,0.006500000000000001,-0.23,0.08,3e-05,0.002193274692444902
2017-05-24,0.0024,-0.0019,-0.0046,0.14,-0.3,3e-05,0.005454152377688981
2017-05-25,0.0042,-0.0034999999999999996,-0.0075,0.54,-0.63,3e-05,0.019718222101729577
2017-05-26,0.0006,-0.0003,0.001,0.18,0.14,3e-05,-0.0006609657930606305
2017-05-30,-0.0019,-0.0054,-0.0034000000000000002,0.63,-0.04,3e-05,0.0029280511456555303
2017-05-31,-0.0002,-0.0004,-0.0053,0.28,-0.09,3e-05,-0.004313502358637145
2017-06-01,0.0095,0.0103,0.0004,-0.2,0.05,3e-05,0.0005901813737021477
2017-06-02,0.0034999999999999996,0.0044,-0.0076,0.15,-0.48,3e-05,0.012881378894964213
2017-06-05,-0.0017000000000000001,-0.0046,-0.0003,-0.17,0.05,3e-05,0.00033826836229566837
2017-06-06,-0.0028000000000000004,0.001,-0.0003,-0.47,0.38,3e-05,-0.00296002444620147
2017-06-07,0.0015,-0.0012,-0.0004,0.53,-0.67,3e-05,0.003406718094504768
2017-06-08,0.0018,0.011899999999999999,0.009300000000000001,-0.69,-0.05,3e-05,0.004153187697671923
2017-06-09,-0.0012,0.0031,0.024399999999999998,-0.15,1.09,3e-05,-0.038646357538755005
